,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid,min_dist_PA_edge2edge
1147,46,1274,1104.6350078492935,286.8932496075353,53.26669531756805,30.950915108283112,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,43,49.04993570196205,27.51363298439521
1148,47,1418,1128.1720733427362,574.7588152327221,61.8498248902559,32.8407500075926,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,107.70094345766532,69.92138442565336
1149,48,1520,1183.2236842105262,995.7638157894737,62.87679231234062,33.49383464796037,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,241.4197278239786,198.01010075246163
1150,49,837,1253.0454002389486,657.3548387096774,41.811387380732754,28.928978313477685,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,226.43034709162154,190.60167890131504
1151,50,550,1295.870909090909,776.9527272727273,57.47646167976763,16.61481711652361,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,351.3326258554141,312.61797773000836
1152,51,888,1358.974099099099,596.7207207207207,36.481573011192594,33.151007517451724,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,262.86427953555966,227.19154913860683
1153,52,1162,1367.6695352839931,1439.5826161790017,51.238817302303154,31.178085876554956,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,124.84097845138193,90.47651629014017
1154,53,935,1445.794652406417,813.0032085561497,50.69600760219686,24.503178196607532,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,384.6615960101133,348.93695705671536
1155,54,1621,1465.3078346699567,1146.353485502776,55.49326984585772,38.65725260294367,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,71.258541432522,28.861739379323623
1156,55,1324,1484.1359516616315,252.7560422960725,57.244299397291485,30.66581262588939,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,147.03231217729385,114.23221962301179
1157,56,813,1546.6371463714638,878.7872078720787,42.465931615976174,26.026441855951724,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,308.804122920316,272.01654361453825
1158,57,336,1570.2559523809523,10.00297619047619,33.867161078090334,13.406303651946311,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,374.65836230914226,358.8035674293108
1159,58,1261,1590.4837430610626,104.99524187153052,48.27066203072466,34.37670413794952,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,317.9923968735824,296.5754541427864
1160,59,1385,1666.6086642599278,53.24115523465704,48.23662603398111,37.35672757427557,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,409.5598410180907,383.43839140075687
1161,60,915,1662.7081967213114,767.0535519125683,36.45607311735263,32.45918853739172,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,213.31580596463004,181.22085972646747
1162,61,1111,1704.0711071107112,237.34293429342935,40.95465138660152,36.87512263653218,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,362.0212633104877,333.3181663216093
1163,62,1254,1753.578947368421,1461.1969696969697,48.71116143240955,35.0670564515823,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,273.81171405168277,230.24334952393303
1164,63,2206,1788.8109700815955,1821.9537624660018,108.02639489388612,28.796254403423298,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,84.38579139480512,
1165,64,2305,1798.5770065075922,551.6078091106291,78.37477158031797,41.70600825320135,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,192.64920312503548,
1166,65,1696,1817.770636792453,603.6297169811321,52.577289119538065,41.544688245890036,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,137.26608048460244,
1167,66,1298,1846.744221879815,1760.7981510015409,43.69043224852603,38.90907214829002,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,65,76.66904208123637,46.95742752749558
1168,67,1300,1870.6623076923076,2021.866923076923,46.50730600655633,40.264159733172704,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,85.08340780359828,43.04648650006177
1169,68,1604,1870.827306733167,93.05112219451371,57.08516944072676,36.815457530319776,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,565.3512516159783,537.9637534258233
1170,69,1535,1872.0892508143322,1318.0032573289902,73.09499638660253,33.38865602579892,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,327.5161304866723,304.52914474644297
1171,70,626,1868.0766773162939,1489.3450479233227,32.8025119762969,25.634990889058095,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,343.7061487828065,318.0770346944274
1172,71,584,1900.275684931507,887.7808219178082,37.861826877744264,20.93509560491088,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,160.7327487120324,122.24974437601087
1173,72,593,1900.5463743676223,1937.22934232715,37.083356338928276,22.067411024143244,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,67.03484725213258,43.965895873961216
1174,73,2380,1917.0714285714287,1723.7844537815126,86.20873705532816,40.04369572702283,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,117.99404447239738,
1175,74,1785,1942.7428571428572,174.86330532212884,57.23339264186979,41.096529022551465,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,73,558.9794325295563,511.76947935569586
1176,75,1445,1946.9224913494809,977.839446366782,55.253522666887164,36.4112403834905,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,75,259.26207526385815,216.6679487141557
1177,76,919,1953.5440696409141,1668.676822633297,38.246075670010455,31.426185973806653,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,76,183.25695032058235,152.0690632574555
1178,77,749,1986.6248331108145,413.2256341789052,40.277316066404154,25.572138201655214,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,77,336.11213288085605,296.37982387470305
1179,78,218,2016.045871559633,794.6284403669724,21.111426255173573,13.97215347042326,14,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,78,157.49227319846065,136.0588108135596
1180,1,1452,85.61570247933884,518.7761707988981,47.514452683255904,41.1464509101135,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,0,410.02508846737175,382.4264635194589
1181,2,1394,88.01721664275466,615.2632711621234,54.21184774329527,34.68971704298863,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,1,315.8525294033049,290.12583476829496
1182,3,1980,133.63282828282829,21.375252525252524,66.04643347336223,40.35684222809453,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,136.97251858313962,
1183,4,231,122.70995670995671,1973.5974025974026,28.49220051895342,11.105737445625326,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,289.00358108415566,
1184,5,2831,178.59448957965384,548.477922995408,69.20549760483172,55.78078011588475,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,3,387.1312267518632,350.2813155165431
1185,6,1570,180.52101910828026,125.24394904458599,49.21014186055049,41.628767497884276,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,4,178.22679697374232,152.48606493709516
1186,7,1553,186.43721828718608,360.3618802318094,48.72853588565525,41.712317711114146,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,5,333.8938466173773,305.6550343115585
1187,8,369,186.1029810298103,1629.4715447154472,25.74731445195502,19.450832789317175,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,6,121.10227507817383,94.2019108086455
1188,9,899,209.97997775305896,904.7641824249166,38.717976024351145,30.230260593966143,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,7,193.9884157388569,167.72596698186004
1189,10,840,227.01904761904763,1050.522619047619,46.56313547058425,25.242697113257268,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,8,218.76709355443026,185.39956850003725
1190,11,211,252.218009478673,7.028436018957346,49.12734376294037,7.179875498343065,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,253.49681369378393,
1191,12,1947,279.35490498202364,223.40112994350284,55.12501477939355,46.165908610231845,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,9,307.3420009610023,279.94642344563005
1192,13,1687,283.2116182572614,1404.6247777119147,56.03945606663032,39.6863620609423,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,10,146.88517720805575,108.664621657649
1193,14,1233,289.9172749391727,315.87996755879965,40.99554067900006,39.25930800176001,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,11,368.50226444547457,347.2203911062828
1194,15,1365,295.64688644688647,1196.32673992674,52.1542274316747,35.876329886220404,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,12,185.242584368158,148.7615541731129
1195,16,1143,302.586176727909,494.4321959755031,51.521940515941274,29.58852803840017,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,13,298.6149087535607,272.72330300141203
1196,17,1243,316.83668543845533,1831.5430410297668,51.001126705117805,32.734172253490236,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,99.60671538868172,
1197,18,616,313.0779220779221,1775.8376623376623,39.09099055447397,21.15248447942982,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,15,46.994480861432216,24.413111231467404
1198,19,1011,323.44015825914937,1500.7566765578636,43.40072106254813,30.546067346996054,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,16,144.23706538733902,116.0
1199,20,1119,409.77301161751564,533.8543342269884,50.958771567143906,29.055345352547818,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,17,190.2796568935622,159.28904544883179
1200,21,1080,413.31111111111113,634.575925925926,40.471959465924805,35.488887000793206,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,18,137.87997211097718,111.00450441310929
1201,22,817,415.33659730722155,1219.326805385557,41.06543518876259,25.729565123117947,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,19,184.28725104231864,158.02847844613325
1202,23,2770,484.6942238267148,246.98519855595669,80.66622616136105,45.93129971146729,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,20,382.68986772820784,346.13436697328973
1203,24,801,494.4469413233458,1825.7003745318352,50.62790343135527,23.128865746665813,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,22,225.27095101883842,193.54586019855861
1204,25,898,492.02338530066817,530.8964365256124,38.85673649066929,30.232292179363355,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,21,145.0608318789015,114.93476410555685
1205,26,2325,515.3578494623656,2016.0589247311827,57.8353286393521,52.460672273128196,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,23,360.6995613640186,323.67885318630255
1206,27,1562,534.8175416133163,996.0928297055058,59.89147921339921,34.15693394997114,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,24,331.56001386391,298.0
1207,28,938,528.2366737739873,1576.4296375266524,44.084275644837724,27.892000081929098,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,25,196.56541066318323,168.5852899869974
1208,29,2719,570.3427730783376,389.19749908054433,69.11600808175446,51.788928852138824,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,26,276.50832425091846,227.8793540450736
1209,30,1969,606.399187404774,1144.231589639411,61.39802759416363,42.55904874035203,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,27,228.96399391221104,195.35864454894235
1210,31,825,642.7430303030303,1913.9224242424243,48.39748891885601,23.011076409316825,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,28,286.27687444340467,260.84861510078986
1211,32,1040,660.1701923076923,145.13076923076923,46.96836496259564,30.874763499382226,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,29,237.27681984392,210.77476129745705
1212,33,589,697.5619694397284,2006.9541595925298,37.3887288362602,22.52871655035369,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,368.4828814393472,342.64413025761877
1213,34,1769,727.1769361221029,1446.055963821368,64.2697509822888,37.418026330011976,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,193.39138858540767,157.0
1214,35,368,741.8505434782609,1503.0407608695652,25.740114547182042,18.34504796290987,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,137.54310596311734,119.94165248152953
1215,36,1004,797.410358565737,1697.886454183267,55.875317341033806,32.724196313346546,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,93.84255188908651,71.58910531638176
1216,37,1737,851.9948186528497,860.0201496833621,57.34110768900893,40.161500395235706,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,361.42130945700404,325.4243383645421
1217,38,1906,872.1343126967471,193.27177334732423,51.19315509873165,48.50878382335724,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,68.11304800108455,38.47076812334269
1218,39,1023,887.7702834799609,1347.4652981427175,46.144567824150954,29.44493061204682,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,119.52368360124234,87.68124086713189
1219,40,893,892.7435610302351,1184.2821948488242,45.563517573806465,25.727491637746635,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,123.42756863587718,99.08582138732059
1220,41,2183,935.8447091158955,439.822262940907,64.63664345235424,44.52036879696526,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,191.38703838346783,156.60459763365824
1221,42,730,942.7739726027397,1933.168493150685,53.30525621921901,28.026918188974587,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,186.66880463498947,166.97305171793442
1222,43,1433,987.2923935799023,1643.4256803907886,45.88116000304391,41.50289259616158,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,70.08658852723724,39.66106403010388
1223,44,718,1000.6991643454039,995.1699164345404,35.973843415988405,30.02274751866097,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,336.9556253872974,314.40101781005734
1224,45,4431,1127.588580455879,670.5041751297675,130.5333424570063,47.01400116875568,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,204.56359644391566,
1225,46,1320,1104.5227272727273,286.5689393939394,54.19011517320717,31.561798282276996,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,43,49.32394124034331,27.313000567495326
1226,47,1531,1127.1600261267145,574.6564337034617,60.07476418468333,35.50336926464905,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,108.73668983525806,69.8927750200262
1227,48,1606,1182.8113325031134,995.2210460772104,65.05161595980853,34.63759303796595,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,242.39294527771384,198.40614909825754
1228,49,886,1253.0033860045146,656.9774266365688,42.786790632079494,30.079804294713597,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,227.2795944189891,190.41270965983338
1229,50,583,1295.9948542024015,775.8593481989708,58.247167611960414,16.583493727846445,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,351.631334258335,310.81344887247076
1230,51,925,1358.9383783783783,596.1978378378378,37.38017414163245,33.99413175825104,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,263.52089343690966,226.75316976836288
1231,52,1218,1367.5090311986864,1438.9096880131362,52.17099708897109,32.17531134210024,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,124.90056239759238,89.81091247727082
1232,53,967,1445.5873836608066,812.4901758014478,51.23090694527152,25.07994518155742,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,385.4740477014796,348.72625367184503
1233,54,1685,1464.899109792285,1146.2486646884272,56.22342960840372,39.584674509020175,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,69.71656189484493,27.202941017470888
1234,55,1377,1484.069716775599,252.57080610021785,57.91087897620102,31.664075114560763,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,146.84461217702972,113.08846094982458
1235,56,843,1546.5753262158955,878.4389086595493,42.978467894877554,26.536547304464786,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,309.47281932139083,271.01660465735307
1236,57,344,1570.0377906976744,10.017441860465116,34.53794746272133,13.505731855714494,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,374.141110112653,358.00139664532037
1237,58,1333,1590.4906226556639,104.36834208552138,50.125810907680076,35.059746838359224,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,318.0972018726075,295.9003210542361
1238,59,1472,1666.3695652173913,52.833559782608695,49.21145513715998,38.89374957196529,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,409.33165984750565,382.35062442737035
1239,60,970,1662.5556701030928,766.6154639175257,37.81967134010335,33.20699335774514,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,213.6075428059222,181.22085972646747
1240,61,1162,1704.0215146299483,236.7435456110155,41.98594421907616,37.91126003509488,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,361.98449273424876,331.0785405307931
1241,62,1342,1752.903874813711,1460.9560357675111,51.12332079718739,35.664242365003055,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,273.1338812702561,228.47538160598398
1242,63,2318,1789.309318377912,1821.1803278688524,109.42074170394825,29.45207309702789,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,84.1563126308624,
1243,64,2403,1798.5518102372034,551.1061173533084,80.19142031995919,41.621796066714744,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,192.9337386773888,
1244,65,1723,1817.9570516540916,603.749274521184,53.2388959735444,41.78703516172018,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,136.89820566748577,
1245,66,1365,1846.2967032967033,1760.337728937729,44.81407896760461,39.797421910832284,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,65,76.95630090275505,46.51881339845203
1246,67,1419,1870.2297392529952,2020.3791402396052,48.48135784723243,40.21735133656619,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,84.06154838835099,44.41846462902562
1247,68,1660,1870.4771084337349,92.73373493975903,59.091645173575564,36.98933138888731,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,564.9581859233244,536.5258614456529
1248,69,652,1867.6165644171779,1489.2883435582821,33.9321447400446,25.732351418890257,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,343.37799839895234,316.15818825391824
1249,70,1604,1872.0,1317.5374064837906,73.2584691378381,34.30953783531509,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,327.5105711896858,302.8811648155098
1250,71,623,1900.1797752808989,1936.7094703049759,37.5553126049926,22.837985140670536,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,66.88755971266464,42.720018726587654
1251,72,615,1900.190243902439,887.3821138211382,38.620461034338874,21.549036874584267,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,160.56766812339558,121.27654348636426
1252,73,2483,1916.914216673379,1723.4063632702375,87.35895056835187,40.97049947460265,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,117.8386744265785,
1253,74,1867,1942.9517943224423,174.53936797000534,58.78596386128698,41.44803473796398,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,73,559.031554027733,510.53795157656987
1254,75,1550,1947.081935483871,977.4496774193549,56.87220843623371,37.23820585118658,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,75,259.1492204733418,215.23243250030885
1255,76,1055,1953.5943127962084,1668.9364928909952,40.288348626377015,34.540963145431924,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,76,182.59743249188088,148.03040228277433
1256,77,777,1986.5482625482625,412.9343629343629,40.97940577019429,26.090237769575168,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,77,336.042079916204,294.4978777512666
1257,78,148,2013.7432432432433,792.6959459459459,15.951551123867771,12.071319440993367,15,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,78,154.55393884250495,134.6291201783626
1258,1,1514,84.75429326287978,518.782034346103,48.92588780016821,41.51767902102689,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,0,148.95375979538406,122.14745187681976
1259,2,1462,87.45554035567716,615.1333789329685,55.61743375242443,35.374936963731905,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,1,168.97453053363432,147.05441169852742
1260,3,2046,133.16666666666666,21.519061583577713,67.54461682206178,40.75187530197797,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,135.7677742835386,
1261,4,255,121.7764705882353,1973.8588235294117,27.897026030506343,12.33750664198974,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,289.6775094360182,
1262,5,3031,178.0870999670076,548.9165291982844,70.20009577727774,58.396691743769956,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,3,58.42864039700115,23.08679276123039
1263,6,1621,179.7347316471314,124.8568784700802,49.66672481769558,42.41060959142326,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,4,177.0401852491113,150.57224179774968
1264,7,1665,185.71231231231232,360.26366366366364,49.13064710704889,44.40298721250603,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,5,176.08849297386882,149.90663761154806
1265,8,356,185.3005617977528,1629.688202247191,25.40202222257645,19.162386527628378,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,6,121.36028865953469,94.89467845985885
1266,9,999,209.02602602602602,903.3673673673674,42.91508006100418,31.648241825682703,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,7,193.22421932837406,165.0605949341029
1267,10,864,226.51041666666666,1050.2997685185185,46.97308982117912,25.831298545986353,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,8,218.78649986317882,183.50476833041697
1268,11,240,252.075,7.329166666666667,48.94039181648702,7.992565570846801,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,252.61295381893413,
1269,12,2045,278.3804400977995,222.79119804400978,56.592671377493126,47.830742581974015,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,9,306.0404921736472,278.19597409020855
1270,13,1754,282.87856328392246,1404.3939566704676,57.104594497285056,40.34220122791366,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,10,146.89677359369455,107.46627377926528
1271,14,1276,289.36833855799375,315.4937304075235,41.84866363674774,39.8112799705907,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,11,221.51938013477965,198.70832896484234
1272,15,1466,296.0368349249659,1196.1009549795363,52.83249495278909,37.66365466983985,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,12,186.05551027964816,149.30840565755165
1273,16,1189,302.242220353238,494.17157275021026,52.87726259040427,29.997280647423647,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,13,77.60421751121507,53.85164807134504
1274,17,1291,316.2269558481797,1831.2285050348567,52.350209761751174,33.156187280153084,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,99.8269219287774,
1275,18,649,312.48536209553157,1776.0631741140216,40.06239872514371,21.772251040067875,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,15,47.71166087683687,25.495097567963924
1276,19,1045,323.04114832535885,1500.3827751196172,44.17638902492348,30.921364709225237,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,16,144.0470396654789,116.0
1277,20,1144,412.84702797202794,634.2832167832167,41.72904572112555,36.50473095050072,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,18,137.68597214450358,110.42191811411355
1278,21,1140,409.6280701754386,533.3210526315789,51.40697078382053,29.300640199692143,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,17,176.3632221962072,158.70097668256489
1279,22,838,415.0298329355609,1219.1062052505968,41.45803866180326,26.110569782379134,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,19,183.92169982849612,158.05062480104277
1280,23,2961,483.9962850388382,246.0060790273556,79.6392393782205,48.79588326005029,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,20,378.6655739743209,337.01038559664596
1281,24,828,493.7838164251208,1825.665458937198,51.29648699028688,23.749631933181984,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,22,225.59205042169873,193.94071259021402
1282,25,931,491.5821697099893,530.5671321160042,39.56373333310661,30.821690814769944,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,21,144.71251051322284,114.03946685248927
1283,26,2444,515.1477086743045,2015.3801145662849,59.89279658855913,53.174624085779705,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,23,360.931113022383,324.0771513081414
1284,27,1676,534.9087112171837,995.2613365155131,62.10709969067245,35.62108303089438,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,24,331.3501275121904,292.00171232374646
1285,28,987,527.7132725430598,1576.7548125633232,45.90537079305521,28.65672534235568,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,25,197.19148923007626,167.94344286098223
1286,29,2850,569.6470175438596,389.58491228070176,70.69021781369703,53.00921788285601,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,26,275.4679236449049,226.97356674291393
1287,30,2125,606.3016470588235,1143.196705882353,64.6864982595519,43.950805346417134,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,27,229.3156745333877,195.0
1288,31,875,642.7485714285714,1913.9588571428571,53.6573504323726,23.150610597272433,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,28,286.36651281679656,255.49363984256047
1289,32,1131,660.0397877984085,144.72767462422635,47.118643322416254,33.61430170828852,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,29,236.96606089988776,209.41824180333478
1290,33,564,695.0354609929078,2006.6099290780141,38.237094598814544,20.959479453846168,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,368.44961433610155,341.84353145847297
1291,34,1825,726.6597260273973,1446.055890410959,64.9651559840792,38.114976394913654,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,193.24513963083362,157.0
1292,35,364,741.510989010989,1502.4148351648353,25.559063389121864,18.30813279179776,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,138.01516939561517,120.59850745345068
1293,36,990,796.429292929293,1696.820202020202,56.576169708198634,30.67381988990519,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,92.72257730706102,71.58910531638176
1294,37,1815,851.2148760330579,859.8754820936639,58.365747327647824,41.156221089522965,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,361.52802570015086,324.3593686021725
1295,38,1981,871.743563856638,193.24179707218576,52.10253658317998,49.514088825118186,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,68.02238557981728,38.2099463490856
1296,39,1059,887.7148253068933,1347.3559962228517,46.38314934624586,30.41075003969167,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,119.68413087082484,86.97700845625813
1297,40,913,892.4654983570646,1184.0470974808325,46.420915502498694,25.838347276970488,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,123.467669173621,99.08582138732059
1298,41,2339,935.4514749893117,439.5647712697734,65.66199210666454,46.41513379378629,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,191.3638747737614,155.92626462530293
1299,42,670,943.9850746268656,1930.85223880597,52.869918926506436,27.030568072645874,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,187.06891341658798,164.83931569865243
1300,43,1510,987.1311258278146,1642.6940397350993,45.385682687048735,44.16745710770786,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,70.70578619888073,38.8329756778952
1301,44,748,1000.4237967914438,994.9732620320856,36.83793538713299,30.50337275998109,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,336.9847989049604,314.00636936215164
1302,45,4583,1127.3491162993673,670.348679903993,131.77710815760008,48.057205081463046,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,205.7710585927003,
1303,46,1494,1103.4692101740295,284.26372155287817,60.86123650207983,31.76297146010141,16,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,43,50.03407383855439,26.92582403567252
