,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,col_idx,min_dist_PA_centroid
3419,15,910,501.2923076923077,721.643956043956,44.34045111566126,27.542363092925036,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,12.0,198.09919375506485
3420,16,760,508.18552631578945,839.0513157894737,36.14929737235136,27.65280368358465,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,13.0,294.6664096719986
3421,17,1349,537.6330615270571,621.9688658265381,50.4903249634382,36.78503018143981,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,14.0,184.54965804793338
3422,18,1892,647.6331923890064,952.262156448203,53.247038490502526,46.69992692295832,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,15.0,391.2509404605279
3423,19,1604,657.926433915212,509.97319201995015,53.48822286347442,41.84699841496681,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,16.0,181.8055281728862
3424,20,861,744.0929152148665,513.0058072009291,43.16200720794142,27.0782627105693,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,17.0,239.4182716333188
3425,21,940,750.9765957446808,1641.486170212766,38.48983081977428,31.975553048028175,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,18.0,242.28056073890798
3426,22,880,774.8306818181818,18.147727272727273,44.22020435540286,28.65154637032769,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,19.0,38.88985709250835
3427,23,920,784.7902173913044,879.0815217391304,38.36842806235704,32.12084848829268,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,20.0,236.82009453649823
3428,24,1315,858.0083650190114,1608.2425855513309,50.56853136137363,35.15589888121068,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,21.0,132.14749209833818
3429,25,851,881.5334900117509,561.5276145710928,39.68179912067661,30.68951631013307,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,22.0,182.52515411173582
3430,26,2225,937.8503370786517,1205.9698876404495,59.404437308082024,50.44059519938017,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,24.0,212.08554273219704
3431,27,1382,932.9327062228654,634.0383502170768,45.2247872313717,41.292368309029925,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,23.0,96.33733961708151
3432,28,1524,960.3523622047244,266.15879265091866,52.241564117279886,39.86339684766094,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,25.0,122.60000533982318
3433,29,1025,1004.9619512195122,1612.4312195121952,47.632926814695224,30.317676777478773,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,26.0,18.281866316473504
3434,30,2438,1027.9991796554552,1746.2961443806398,75.52441106835484,44.77861557837701,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,140.09771878977116
3435,31,2089,1048.4581139301101,284.96266156055526,57.097991065334675,50.55921610420416,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,29.0,143.75604923623115
3436,32,2746,1053.4359067734888,364.40495265841224,67.3481050266917,54.52643814190048,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,28.0,107.69950377840955
3437,33,1673,1053.6927674835624,573.1625821876868,57.87136606047917,41.758834341804985,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,30.0,96.0156526911645
3438,34,2151,1085.3714551371454,1521.0079033007903,64.90061258145666,45.19778644765995,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,31.0,49.64096888391046
3439,35,864,1178.1087962962963,649.4351851851852,44.323902309023374,27.095610707793114,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,33.0,47.362870684257715
3440,36,1169,1180.4525235243798,1858.9982891360137,48.87994405260115,33.16838583492541,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,32.0,88.33183816796736
3441,37,1492,1191.8592493297588,887.5301608579089,50.89664290199534,39.70007124439006,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,35.0,169.6347329166968
3442,38,1099,1187.6160145586898,1454.638762511374,51.09308932943488,30.87291009016582,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,34.0,93.18840741410808
3443,39,1834,1247.407306434024,1819.01199563795,54.70194034263463,46.01984585975762,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,36.0,38.369290001584496
3444,40,1047,1274.779369627507,374.37440305635147,39.408266077336414,35.18792937815348,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,37.0,71.52834639787007
3445,41,2678,1312.7464525765497,240.2673637042569,98.7096619731187,41.78588329192475,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,11.806671987971573
3446,42,1608,1387.273631840796,1837.8078358208954,54.17384271621626,42.014839498469,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,40.0,119.5843154763639
3447,43,808,1434.6398514851485,755.8131188118812,44.36063335094453,27.730583346160614,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,41.0,219.28451547000955
3448,44,2973,1460.1792801883619,666.4349142280524,86.39252100299854,50.07013434602673,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,135.95921379697356
3449,45,1165,1511.2351931330472,324.6317596566524,42.34146463715814,37.008916051481336,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,44.0,193.1557356030099
3450,46,1408,1533.1427556818182,1042.362215909091,55.86876352069394,35.196772693796206,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,45.0,178.03310086128607
3451,47,1785,1622.70756302521,772.801680672269,58.10834742492269,39.992092450184195,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,46.0,279.109267156292
3452,48,1308,1640.2706422018348,318.1475535168196,49.93505428944972,38.851761116813734,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,47.0,157.85600395252234
3453,49,1409,1659.1454932576296,504.9041873669269,50.53886638780424,37.67584662849125,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,48.0,141.91972992674044
3454,50,726,1671.1267217630855,890.7079889807162,33.48408223447005,29.54819456263895,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,49.0,225.70426068603555
3455,51,1557,1695.6249197174052,761.5998715478485,52.0192575969184,41.43634878398475,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,50.0,207.03944687196343
3456,52,65,1752.246153846154,1425.7846153846153,21.011487796210584,6.535545648303176,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,185.2577906002903
3457,53,483,1789.159420289855,1444.5983436853003,56.408576346026415,24.766481956273736,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,149.2081890498548
3458,54,2739,1815.3928441036874,1606.3249361080686,64.98799382662212,56.017422018284414,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,51.0,57.63875587101082
3459,55,3923,1822.541422380831,1205.5398929390772,111.10978109274254,51.92558529131027,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,52.0,70.53506854441203
3460,56,1908,2002.1802935010483,1342.8139412997903,61.48163113020656,42.06284660566681,15,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,53.0,208.18236949030097
3461,1,84,6.273809523809524,491.0833333333333,28.443332972459988,4.40232183463275,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,85.36215209107802
3462,2,916,18.49344978165939,1347.3034934497816,40.28024664956062,30.186773341630207,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,1.0,76.03132288946883
3463,3,1253,26.390263367917,434.48204309656825,49.444923496305485,35.075032321286535,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,0.0,136.63100145955028
3464,4,1148,31.472996515679444,864.6001742160279,47.37465605028172,33.7209193402383,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,2.0,254.02466977675633
3465,5,1767,58.014714204867005,959.9258630447085,58.4864335518575,42.67304480576123,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,3.0,164.9586500793117
3466,6,1572,85.37595419847328,1650.3155216284988,51.8874996576028,41.36926092118258,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,186.75540707478652
3467,7,1720,96.79767441860466,442.66511627906976,63.53428732461455,36.427894831054026,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,5.0,141.27376969985943
3468,8,83,85.93975903614458,2039.698795180723,22.583188010358278,7.636837795835587,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,573.8041048189724
3469,9,824,241.7609223300971,1496.2342233009708,35.438389921849634,30.63658051114253,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,53.885087109269975
3470,10,978,268.3292433537832,145.2556237218814,41.58140113806023,32.00770943371374,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,7.0,63.940550305918784
3471,11,2070,311.81159420289856,1225.0739130434783,61.8119907126335,47.69810690735017,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,8.0,188.98532211451084
3472,12,854,411.9320843091335,39.74355971896956,44.81948035809978,26.71173459956627,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,9.0,128.89743947914576
3473,13,853,413.5381008206331,415.53575615474796,34.21629298202001,33.13245602497739,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,10.0,128.12926120717236
3474,14,1717,492.3640069889342,788.6080372743156,52.00146805797288,43.281077546880184,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,11.0,244.3638785119935
3475,15,932,500.80150214592277,721.5482832618026,44.881937585897504,27.894031673510455,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,12.0,198.47595346265547
3476,16,940,505.9404255319149,838.0925531914894,38.819654261509235,32.081116664750915,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,13.0,293.4550213695546
3477,17,1442,537.0235783633842,621.5769764216366,50.91740563047808,38.59770584198773,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,14.0,184.56701133813579
3478,18,1957,647.3484925907001,952.2493612672458,53.88638397372118,47.52022619039083,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,15.0,391.6301784355271
3479,19,1653,657.5033272837265,509.84936479128856,54.22240049572252,42.561296956909125,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,16.0,182.19458082848584
3480,20,871,743.8140068886338,512.7784156142366,43.4677790698251,27.425394142999558,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,17.0,239.68661809464353
3481,21,985,750.3147208121827,1641.5096446700509,40.32227727940369,31.891945810394905,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,18.0,242.89965667635565
3482,22,941,774.9202975557918,17.93836344314559,44.76194437831554,29.91134193276527,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,19.0,39.325043734325625
3483,23,942,784.5668789808917,878.8747346072187,38.77028569141101,32.64254816205681,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,20.0,237.04699321915575
3484,24,1393,858.1471643933955,1608.0753768844222,50.696471765353145,37.0696599269767,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,21.0,131.8768124875452
3485,25,885,881.3005649717514,561.090395480226,37.927484564423764,34.12336912681918,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,22.0,182.37881484431873
3486,26,2371,937.6579502319696,1205.7730915225643,60.96424910601483,51.9591689883805,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,24.0,211.96050611354065
3487,27,1496,932.6951871657755,634.6590909090909,47.739971464832834,41.65491488747422,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,23.0,95.8416033917829
3488,28,1587,960.0491493383743,265.97290485192184,53.073091897456464,40.87576946864565,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,25.0,122.51118270425798
3489,29,1049,1004.4089609151573,1612.4718779790276,48.4724553167204,30.809283370557402,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,26.0,18.426078787904434
3490,30,2602,1027.3735588009224,1746.2832436587241,77.96997837894213,45.73479928912276,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,140.73031974217486
3491,31,2317,1047.6685369011652,285.27147173068624,58.274960796340494,53.869877725928745,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,29.0,142.7922273006561
3492,32,2845,1053.0453427065027,364.4949033391916,68.36279519476865,55.54546279494709,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,28.0,107.22012112959086
3493,33,1801,1053.5341476957246,573.576346474181,58.02532092217809,43.93857289032599,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,30.0,95.49127027973077
3494,34,2267,1084.934274371416,1521.2673136303486,65.82466363370904,46.39831622894975,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,31.0,49.31114306119769
3495,35,890,1177.8932584269662,649.2359550561798,44.83731603006075,27.85311341616084,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,33.0,47.45784351056992
3496,36,1300,1179.8238461538463,1858.5946153846153,46.27227325304778,38.704840838409865,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,32.0,88.36275317180514
3497,37,1611,1191.101179391682,887.9037864680323,53.639947243529825,40.089049904845986,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,35.0,169.30815785207812
3498,38,1152,1187.2057291666667,1453.486111111111,55.11352172284862,31.072495886243484,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,34.0,91.94480385311654
3499,39,1900,1247.503157894737,1818.7426315789473,56.46237912745781,46.58665699263267,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,36.0,38.16071828905873
3500,40,1112,1274.2994604316548,374.3291366906475,41.167518347621716,36.13298344690388,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,37.0,71.67329737739519
3501,41,2719,1311.9922765722692,240.26075763148216,99.49772857332985,42.04203150942737,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,70.85242251429327
3502,42,1786,1384.989921612542,1839.4876819708848,55.991838272587835,47.76820460633021,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,40.0,117.69492659834695
3503,43,903,1434.9424141749723,755.5094130675526,48.546495126807564,26.163438762221645,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,41.0,219.17600214043532
3504,44,3107,1459.964917927261,666.6852269069842,87.7239082213238,52.370717582527526,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,136.34864370557784
3505,45,1259,1510.8196981731533,324.63224781572677,43.649940442228925,38.820766472904644,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,44.0,193.06369135870565
3506,46,1490,1532.5120805369127,1041.1107382550335,59.59162856876992,33.96153074934342,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,45.0,178.20493767616276
3507,47,1906,1623.1017838405037,771.9454354669465,61.63789747168785,40.16892528212763,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,46.0,278.17983846425267
3508,48,1358,1639.9337260677466,318.02871870397644,51.1487333575363,39.381154092001175,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,47.0,157.7188262855086
3509,49,1463,1658.7703349282297,504.73000683527,51.981915548540286,38.18867137205545,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,48.0,141.7452652201624
3510,50,745,1670.7006711409397,890.5288590604027,34.05529052330342,29.756388332372413,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,49.0,225.2682300436335
3511,51,1655,1695.4821752265862,761.3045317220544,54.0061449972982,42.69148385461946,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,50.0,206.80620717920178
3512,52,138,1753.391304347826,1426.5579710144928,20.490283293486208,11.332573562520984,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,183.48066406200206
3513,53,652,1787.9432515337423,1444.217791411043,58.53264059248842,24.399346680460237,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,149.71241058831185
3514,54,2816,1814.7709517045455,1606.362215909091,65.52875834506973,56.85990587213848,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,51.0,57.8302066268162
3515,55,4290,1822.3198135198136,1206.1918414918414,110.70887582354325,55.01898917037483,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,52.0,70.9700083019321
3516,56,2064,2001.21996124031,1342.6133720930231,62.218464706622264,44.53401194063436,16,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,53.0,207.91224495545785
3517,1,61,6.295081967213115,481.1967213114754,19.46841417996403,4.5033279315417385,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,94.03155037204003
3518,2,968,18.804752066115704,1346.7117768595042,41.15640790869576,31.211029045427058,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,1.0,75.50138703598023
3519,3,1366,26.26866764275256,434.93923865300144,50.246541937422975,37.4562803652668,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,0.0,135.59237016985406
3520,4,1253,30.379888268156424,864.3495610534717,51.3027799667536,33.25617130343577,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,2.0,253.65772712063304
3521,5,1838,58.07616974972797,959.4847660500544,59.59904336216932,43.77995515877533,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,3.0,164.73787131171326
3522,6,1709,85.07080163838502,1650.3282621416033,52.52438282125245,47.262304818809355,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,187.65700245362345
3523,7,1736,96.90668202764977,441.9602534562212,63.827141017249126,36.55896865568692,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,5.0,141.51794827920224
3524,8,98,88.55102040816327,2039.0,29.07330911591925,8.862154502788684,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,573.7950334266817
3525,9,833,242.15726290516207,1495.3865546218487,35.61277492710752,30.87165383547534,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,53.54906935946223
3526,10,1026,268.19590643274853,144.62768031189083,42.43594616075772,32.770091864210485,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,7.0,63.59086723152829
3527,11,2200,312.0945454545455,1223.560909090909,62.648969691988,49.13397859659562,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,8.0,188.06893135507653
3528,12,921,411.5841476655809,38.588490770901196,45.12101379372342,28.376538766546542,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,9.0,129.1773444996588
3529,13,864,413.50925925925924,414.712962962963,34.44219647866903,33.26950450873884,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,10.0,127.62538286571674
3530,14,2786,497.25951184493897,806.3391959798995,107.12750647438624,37.982323689421385,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,262.5637210665089
3531,15,957,500.96029258098224,720.662486938349,46.29764631830765,27.750809982247635,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,12.0,198.50990975007642
3532,16,1520,537.0763157894737,620.8039473684211,51.95873787762351,39.668658145327264,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,14.0,184.51951036215482
3533,17,2065,647.6295399515739,950.1205811138014,55.806935695470564,48.9323895650713,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,15.0,390.70327634417134
3534,18,1797,658.613244296049,508.3422370617696,57.73618824673237,41.84574773380622,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,16.0,182.71065190169432
3535,19,903,743.9778516057586,511.91472868217056,44.10023243123471,27.892093854114854,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,17.0,239.6515890645268
3536,20,1007,750.2204568023833,1640.8639523336644,40.498182554676724,32.532669565627664,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,18.0,242.50678284151766
3537,21,922,775.4642082429501,17.637744034707158,44.5583962162643,29.61992948325366,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,19.0,38.778825861485075
3538,22,985,784.658883248731,878.2192893401016,39.559417557969965,33.50519298523013,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,20.0,237.05972732952586
3539,23,1503,857.9873586161011,1607.113107119095,50.486670538304274,39.59876894868955,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,21.0,131.61732121177516
3540,24,971,881.7023686920701,560.6848609680742,39.37268219638727,34.56036620532314,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,22.0,181.72927158122536
3541,25,2463,937.9861956963053,1205.084449857897,60.278881896495655,54.590542250914964,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,24.0,211.76740949117675
3542,26,1555,932.551768488746,634.0418006430868,48.59053192280272,42.431234113218835,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,23.0,95.86514617490472
3543,27,1648,960.0764563106796,265.3021844660194,53.765092575494855,41.69739638639984,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,25.0,122.30559707049599
3544,28,1110,1004.3396396396396,1612.2801801801802,49.40951735974472,32.66286519659696,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,26.0,18.4891103092836
3545,29,2825,1027.8686725663717,1746.6700884955753,82.13129174629691,47.54663714391669,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,141.67717969859052
3546,30,2389,1047.9623273336124,284.6944328170783,60.6544772266751,53.5066525088965,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,29.0,142.70396730248763
3547,31,2960,1052.3405405405406,364.3989864864865,71.89617073642873,57.322442625416826,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,28.0,106.24804194108539
3548,32,1822,1053.923710208562,572.01317233809,57.32170642444747,48.55262802276083,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,30.0,96.40646299366789
3549,33,2437,1084.9150594993846,1520.897414854329,66.82865572767511,48.94981490343866,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,31.0,48.759348704005525
3550,34,1455,1179.1725085910653,1858.2886597938145,53.62025658342522,37.97646652182841,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,32.0,88.8994057680106
3551,35,922,1178.0856832971801,648.4696312364425,46.223290200483305,28.104772863177697,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,33.0,47.450167298681876
3552,36,1313,1186.6306169078446,1450.8552932216298,56.381207642336584,35.96270391141468,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,34.0,90.0911825857306
3553,37,1667,1190.9550089982004,887.124175164967,54.04575910740138,41.53492445268519,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,35.0,17.09746167642205
3554,38,2053,1247.659522649781,1817.3019970774476,55.43120226248786,49.774979082125064,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,36.0,38.77599327563876
3555,39,1227,1273.722086389568,373.8533007334963,43.77096008304716,38.4197175842696,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,37.0,72.4304845295488
3556,40,2981,1312.3643072794364,239.35457900033546,97.2509623141457,41.75496558572982,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,71.14545973302529
3557,41,2004,1386.0049900199601,1838.8847305389222,56.91181517749172,49.99730498349422,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,40.0,118.84370303842496
3558,42,965,1435.8093264248705,753.9968911917099,50.93673632738813,27.24946524845204,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,41.0,218.49603717263886
3559,43,3238,1460.3817171093267,666.163372452131,88.36259407357741,54.22353435244976,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,136.68825973947537
3560,44,1393,1510.10768126346,323.60445082555634,45.22320620299817,43.4590568273549,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,44.0,192.09713231777224
3561,45,1540,1532.7584415584415,1040.3701298701299,60.856573745631465,34.28666304764416,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,45.0,178.30848165255958
3562,46,1976,1623.078947368421,771.0708502024291,63.160795767922444,40.56732586726638,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,46.0,278.1620509508314
3563,47,1437,1639.8357689631175,317.0306193458594,52.0603640068201,39.905069950424384,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,47.0,158.0261954732962
3564,48,1524,1658.738845144357,503.8530183727034,52.89826489475388,39.01894944882159,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,48.0,142.06080033368715
3565,49,769,1670.7087126137842,889.6957087126137,35.09232602917415,29.672142041419306,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,49.0,225.2274097236557
3566,50,1723,1694.8427161926872,760.7359257109692,56.31794866123876,42.177917629270475,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,50.0,207.43134851068467
3567,51,947,1778.700105596621,1439.222808870116,79.55280232402728,23.29261731915136,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,158.04956868895334
3568,52,2932,1814.924624829468,1605.7356753069578,66.77410864469088,57.971756069207515,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,51.0,57.8577025218493
3569,53,4610,1821.281344902386,1204.7173535791758,112.41397341957844,57.73397247219542,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,52.0,70.04288029720593
3570,54,2126,2000.3574788334902,1342.0790216368769,64.04587557532996,45.13781626708109,17,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,53.0,207.3600045419828
3571,1,95,6.147368421052631,485.9684210526316,40.81185540482976,4.290451127870183,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,89.98875052620888
3572,2,1020,19.072549019607845,1346.9029411764707,42.411879131071764,31.80297062717324,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,1.0,75.2590945406414
3573,3,1480,27.025675675675675,435.32364864864866,51.247825738271416,39.502114846341,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,0.0,135.40735039068622
3574,4,1254,30.730462519936204,864.3755980861245,52.18479850436257,32.6825181368609,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,2.0,253.82754545034368
3575,5,1991,57.91913611250628,960.4962330487192,60.77338684794007,43.50543235847632,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,3.0,163.77226715272081
3576,6,1809,85.24599226091763,1650.498618021006,53.16703278403819,49.24282296167229,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,187.69375121973547
3577,7,1819,97.6690489279824,442.26388125343595,63.002895022566136,38.25080806816095,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,5.0,141.5030698973386
3578,8,250,90.736,2036.516,28.293544861494773,12.192624293833651,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,571.0619180835373
3579,9,875,242.36342857142859,1495.7428571428572,36.34100309524992,31.660921716030114,18,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,53.72957296286837
