,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid
11726,11,24253,510.4743743042098,721.137921081928,345.07476199302795,104.92918748646332,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,198.08467657934744
11727,12,10662,648.8449634214969,944.9859313449634,120.40534322046294,117.22633667128136,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,15,34.37258154201714
11728,13,12667,690.5820636299045,509.7560590510776,188.35424055734984,93.05502982919889,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,88.80578644084837
11729,14,38,690.9736842105264,6.105263157894737,14.001090107544885,3.837769999686269,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,47.564611587476
11730,15,4010,748.3391521197008,1647.7795511221946,81.77406802002078,65.45231695445014,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,18,191.66579649414763
11731,16,4320,773.0518518518519,27.68703703703704,102.58906759393405,57.94990576208144,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,19,35.67113659925316
11732,17,6158,786.305781097759,880.7776875608964,93.6087359865924,86.45155053796879,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,20,156.28897863364313
11733,18,6278,858.9151003504301,1609.9655941382605,101.12386606399494,80.59462555980612,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,21,134.9103282844606
11734,19,10375,912.218313253012,610.7676144578313,167.16731023733138,93.20885350093666,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,138.73294344233483
11735,20,11565,933.4417639429312,1204.8900129701683,130.02102035501264,115.52940710627378,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,24,67.2991329861336
11736,21,32292,1028.1528242289112,318.9931252322557,250.32950845845517,178.8422238401404,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,100.4535150097718
11737,22,12613,1031.9185760723065,1761.0626337905337,157.64195423092798,107.2745718520866,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,124.13015580497638
11738,23,16127,1059.884293420971,1544.4289080424132,244.05159025371748,108.01870991786151,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,76.54559357265558
11739,24,10698,1051.8388483828753,576.2561226397457,121.32948254767189,115.20206035840891,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,30,34.413647611785706
11740,25,17296,1216.6060360777058,1835.052844588344,198.0320958902991,113.2956094930167,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,78.44403342790729
11741,26,4936,1176.502633711507,649.7949756888169,91.97261192813612,73.06192631614067,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,33,23.21578608829773
11742,27,7851,1183.8349254871991,888.6712520698001,109.0931371520678,95.0214986999513,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,35,176.47951944501585
11743,28,5943,1182.8775029446408,1452.0975938078411,91.6287693830926,84.21556117367567,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,34,64.63083972562704
11744,29,5520,1270.4632246376812,367.0320652173913,97.21980971970578,75.14523764192394,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,37,36.05365008888052
11745,30,11749,1316.221976338412,239.20929440803476,135.26699730295132,112.23038278625336,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,66.76540624603037
11746,31,8214,1401.434136839542,1849.7076941806672,158.40164285060445,82.84627015560233,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,40,135.21542086704758
11747,32,11433,1466.8265547100498,688.8308405492871,224.76586349153655,104.51536179764264,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,284.32392840693507
11748,33,8154,1518.5662251655629,309.7498160412068,147.88575286819403,78.75085325676217,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,80.97512789585937
11749,34,8858,1533.7142695868142,1046.5081282456536,110.74839525970148,103.13074802526576,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,45,176.00560267051958
11750,35,15987,1648.2708450616126,769.2353161944079,167.09605404616428,127.48260740221126,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,230.424002192572
11751,36,7510,1636.7137150466044,321.0741677762983,101.12449010330688,99.04983644508977,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,47,44.30696173033656
11752,37,8448,1658.441287878788,503.7913115530303,117.27136852789332,94.41469368255422,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,48,27.365434238998105
11753,38,4122,1666.4480834546337,888.5958272683164,80.66762210741517,68.17825841491795,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,49,227.62299287130963
11754,39,2079,1762.091871091871,1429.1308321308322,140.4982964929166,23.044525690827847,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,115.36231565496766
11755,40,20276,1822.9853028210691,1209.1660583941605,171.9104512618549,153.2580675097115,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,52,101.43379670740468
11756,41,12941,1810.9208716482497,1607.0815238389614,139.64362442515775,120.6535008329476,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,51,67.3490681154158
11757,42,1022,1851.0958904109589,1464.2172211350294,55.03591093538668,30.36789505287955,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,82.76701220481563
11758,43,7237,1985.3723918750864,1344.6575929252454,114.22384808275083,85.22788598476485,48,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,53,42.80617952705625
11759,1,52,5.615384615384615,29.423076923076923,26.95124447670733,2.844636992357876,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,283.4413409581819
11760,2,13432,66.77263251935676,447.7537969029184,162.65868978815774,124.7236367701958,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,24.692823681356103
11761,3,12831,48.61335827293274,925.4239731899306,215.72059878921584,85.35519240782484,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,42.56241975459894
11762,4,4334,30.756575911398247,1353.870096908168,104.74395848743217,54.39773946532272,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,1,113.86005553288877
11763,5,8355,83.95044883303412,1653.2330341113106,106.94309517440716,102.08344433011264,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,208.46952199890845
11764,6,23,41.56521739130435,2015.9130434782608,6.028264301748739,4.808655477831726,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,40.85441956128175
11765,7,26,89.96153846153847,2001.7307692307693,7.571992554218443,4.634813567577206,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,19.71986852972024
11766,8,4765,240.8566631689402,1496.7909758656874,87.39898858625723,71.3136777621816,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,53.77376549383673
11767,9,3490,271.1805157593123,121.15873925501432,100.61049278956656,50.369968315331306,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,91.4392098831127
11768,10,8573,310.93292896302347,1226.9898518604923,111.4975463675476,100.17129171964255,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,8,146.11984174029672
11769,11,3981,396.75609143431296,46.90102989198694,81.01937021747915,69.191636279181,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,9,37.71527420674003
11770,12,4793,411.1214270811601,411.7915710411016,98.39078871836878,65.43950803344754,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,10,106.60613567596896
11771,13,25233,511.5978678714382,720.6273134387509,348.0167248797668,107.78019778721624,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,196.58049388847485
11772,14,11124,649.1802409205321,944.7497303128372,124.72153312559662,118.9888643599741,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,15,33.62042501691528
11773,15,13188,691.2511373976342,509.7260388231726,190.70532322693268,95.395049167283,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,89.65819588157393
11774,16,4649,772.4121316412131,27.75973327597333,112.22176068010477,59.99839885997584,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,35.98994529455638
11775,17,4221,749.3849798625918,1648.8377161809997,85.64550138020495,65.93268967370199,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,18,254.42467739158877
11776,18,6410,787.2263650546022,881.0410296411857,96.18870563779728,87.34104795293271,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,20,155.46232371905313
11777,19,6494,860.8346165691407,1610.3249153064369,101.918339778587,82.72122591956405,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,21,192.3707669292734
11778,20,10652,912.5759481787458,611.2626736763049,165.51312546332844,95.41874960919824,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,141.48294185733417
11779,21,12160,933.5248355263158,1205.0493421052631,133.7121733535147,118.30186891897196,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,24,56.8439584821501
11780,22,33156,1029.4432380263,319.7113342984679,252.3085919624449,181.57765104453304,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,71.24170366406572
11781,23,13088,1032.7251680929096,1762.5086338630806,161.03788581430433,109.10111339354197,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,162.95954832672
11782,24,16986,1060.752148828447,1543.6750853644178,246.0002367858957,111.8908576752994,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,57.66396096503437
11783,25,10980,1052.070218579235,576.4189435336976,123.3498603302851,116.1036213669722,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,30,35.394240642503576
11784,26,17970,1216.4656093489148,1835.516917084029,200.0787424454915,116.37744360079824,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,79.28346555141844
11785,27,8084,1183.6804799604156,889.1121969322118,111.87411627321012,95.6726846973218,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,35,213.0597244703143
11786,28,4786,1177.4279147513582,647.7889678228165,89.54733130628897,76.10838618893224,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,33,32.58612433713366
11787,29,6198,1183.755727654082,1452.279283639884,95.17928498126469,84.99598998228868,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,34,64.32124712567816
11788,30,5584,1270.7528653295128,366.7924426934097,99.84468522188918,73.93895003437993,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,37,68.31608499169245
11789,31,11862,1316.760917214635,239.1745911313438,136.08768115158816,113.17544673890288,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,58.11709846895545
11790,32,8711,1403.7581219148203,1851.1894156813223,162.05219283523687,85.61797232787399,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,40,138.24506030373362
11791,33,11741,1467.6542032194873,689.4040541691509,226.07018663281517,107.81508638894982,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,186.93873945919316
11792,34,8407,1519.835494230998,310.16628999643154,150.49439939744647,79.76649682627038,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,42.15858919408654
11793,35,9229,1534.0026004984288,1046.546646440568,112.49003112731737,105.68869650309917,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,45,176.54867325675497
11794,36,21289,1651.50317065151,794.1854009112687,231.57903755476903,149.96477125153973,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,242.8725567901793
11795,37,7910,1636.6809102402024,321.1573957016435,103.4554506485476,101.81623535205809,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,47,46.012807034771896
11796,38,8821,1659.2369345879151,504.01076975399616,118.48769675828676,97.421720325776,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,48,31.683245693512934
11797,39,1928,1761.9336099585062,1428.8983402489628,154.16087373878744,22.66439074386528,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,118.93573533527211
11798,40,21317,1823.9108223483604,1210.2218417225688,176.25146644391387,156.28136790800343,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,52,71.62099264986858
11799,41,13478,1811.3000445169907,1608.3591037245883,142.11399531742975,123.62942150190712,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,51,48.22917227140744
11800,42,1051,1852.88582302569,1464.8534728829686,57.79054135996172,30.265586001500733,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,83.90877532698487
11801,43,7465,1984.4806430006695,1345.176825184193,115.81038513993067,86.86453295061911,49,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,53,245.8830688634033
11802,1,46,6.304347826086956,35.26086956521739,15.013370758491828,4.665505378202459,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,281.5123276121988
11803,2,13734,67.42944517256444,446.9212902286297,161.97659571850693,125.84089951968164,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,28.602390501990445
11804,3,13261,47.8218083100822,926.2841414674608,214.88519265730065,88.17985656848131,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,63.27989494663435
11805,4,4394,30.528675466545288,1353.670459717797,106.77218154474366,54.139342727131606,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,1,113.15329460513544
11806,5,8667,83.00588438906196,1652.6364370601132,109.389179860656,103.90562463873744,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,208.0804924453334
11807,6,4857,239.37224624253653,1496.438954086885,87.41973126713214,72.72127306313041,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,54.290995224614754
11808,7,165,223.5030303030303,104.98787878787878,25.104723934409638,10.29881012485984,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,103.21646442553823
11809,8,3313,275.827346815575,119.83096891035316,85.69916837059655,55.00928831501151,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,83.71962640295426
11810,9,9020,310.1039911308204,1226.1518847006653,113.9923683098814,102.97919864639024,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,8,143.28248812293
11811,10,4912,408.97903094462544,410.75488599348535,101.25309799146513,65.04073987855476,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,10,9.670521146554451
11812,11,4042,394.87135081642754,46.13532904502721,82.44809719105584,68.68594742902688,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,9,37.843241025080125
11813,12,26105,510.5050756560046,719.9938709059567,348.4309419293524,109.83727114222842,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,194.0587001375285
11814,13,11408,647.7458800841515,943.4790497896212,126.18939199937502,120.63997490448112,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,15,33.24414423535548
11815,14,13797,689.1061825034428,508.3405088062622,191.81092092176124,98.70215731197102,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,27.839500979402388
11816,15,4768,770.5698406040268,27.521392617449663,115.68986810065554,59.464138926656965,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,36.53453000580165
11817,16,4389,748.2793347003874,1649.5588972431078,89.66625260394333,66.0165047860477,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,18,253.4150644400117
11818,17,6642,786.2574525745257,880.2345679012345,97.58763238157348,89.31536301631236,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,20,156.04524619123052
11819,18,6918,861.0942468921654,1610.2873662908355,106.02194236124971,84.89717938108431,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,21,189.313227588089
11820,19,10865,911.3059364933272,611.0276115968707,163.55334641284998,98.23785728326838,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,142.4137466806038
11821,20,12842,932.8954991434356,1205.256268494004,136.5987417810291,122.04498460957778,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,24,68.7722320171431
11822,21,34061,1028.3881271835824,319.72108863509584,252.65376773683695,185.5280466609533,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,85.0557199752596
11823,22,24411,1092.2781942566876,1518.287616238581,347.9240383129781,111.10038494951804,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,93.8985733361163
11824,23,13731,1032.372369091836,1762.4657344694488,165.59790267735946,110.95538035197144,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,61.39016929884868
11825,24,11596,1052.0681269403242,575.8946188340807,127.811603062321,117.91695614639424,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,30,116.94547101641272
11826,25,18490,1214.5328285559765,1834.7294213088155,200.6453940435761,119.1975227227725,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,81.57431812243081
11827,26,4912,1175.4330211726383,646.8707247557003,90.99023467602947,77.58121671958494,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,33,30.62177165305005
11828,27,8521,1182.10245276376,888.7628212651098,116.61719715659704,96.76099683714072,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,35,15.345759956545626
11829,28,5652,1269.0185774946922,366.0168082094834,102.84948886120908,73.1288757699177,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,37,66.16401434053894
11830,29,12133,1315.976427923844,238.65466084233083,135.2063883748764,116.17343412358598,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,56.03860832288915
11831,30,8950,1403.8154189944134,1850.6664804469276,161.75422306954587,87.27892715235755,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,40,140.0128873030526
11832,31,11992,1466.9802368245496,689.6693629086058,228.80058765638347,110.30322395526296,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,286.5338117451517
11833,32,8624,1518.3990027829311,308.8378942486085,154.1909764308565,81.3577656377618,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,36.61943531400078
11834,33,9642,1532.8967019290603,1046.1622070109936,114.99391953171543,108.17732300179468,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,45,176.0205189656221
11835,34,21978,1650.557239057239,793.4110474110474,235.32722664509535,150.86815745493593,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,294.86026900793934
11836,35,8000,1636.396125,320.193625,106.65233902819794,102.62683903012078,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,47,45.09880997759771
11837,36,9093,1657.7880787418894,503.6697459584296,119.4027008678214,99.341934476191,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,48,30.14003587205545
11838,37,942,1721.599787685775,1420.6910828025475,58.45719024189146,27.57488566959636,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,135.1382936289488
11839,38,22233,1822.5539963117888,1210.1704223451627,179.55030362588684,160.0205670421937,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,52,73.7903782318944
11840,39,13908,1809.906312913431,1608.1824129997124,143.23560625934792,126.66081437383964,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,51,71.00642435167488
11841,40,969,1795.719298245614,1436.513931888545,71.0517552823403,19.43554237193266,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,102.04622440202384
11842,41,1127,1853.1233362910384,1464.3602484472049,60.4775408086124,30.43794362199553,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,83.54228678980765
11843,42,8169,1983.3038315583303,1345.3267229771086,119.0455786579023,92.04970586070164,50,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,53,6.753548206554913
11844,1,72,5.944444444444445,29.944444444444443,30.399342736504146,4.136971004223676,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,249.61237016523475
11845,2,13622,68.17288210248128,446.5828072236089,159.28558156723136,127.62639821621724,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,33.68821364908391
11846,3,13484,47.03522693562741,927.8181548501929,214.67189983815797,89.28763640522011,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,183.54473866417044
11847,4,4468,30.69404655326768,1354.3786929274845,107.05693105354028,54.994154058041616,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,1,112.71864044321612
11848,5,9161,81.21547865953498,1653.9818797074556,113.21954142915008,104.57820016897688,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,208.60005661646844
11849,6,5003,237.6236258245053,1497.0947431541076,87.1911590457019,75.22613798134473,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,54.088050159821584
11850,7,145,220.72413793103448,103.79310344827586,22.802446581162755,9.63154310279735,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,83.32038513159911
11851,8,3176,276.4222292191436,118.74307304785894,89.06131568971227,55.43786885473541,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,82.37026665228916
11852,9,9366,308.82404441597265,1226.93465727098,116.2445130533488,104.8711722309022,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,8,144.0457809514784
11853,10,4089,392.7816091954023,48.03643922719491,82.20613067787426,70.25523918828229,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,9,38.37720750218896
11854,11,5033,407.4895688456189,411.237432942579,102.63438056657289,65.696699096854,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,10,10.986465621060304
11855,12,27264,509.1903609154929,721.1558465375587,350.6358160738952,112.42784999739924,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,191.43191706133533
11856,13,12013,646.119870140681,943.442104386914,130.8485208452278,122.08008626978064,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,15,366.8035966133647
11857,14,14311,687.9623366641046,509.0937041436657,193.042221693006,101.65380751495336,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,33.45742551625566
11858,15,5135,769.091918208374,27.97156767283349,121.80565285730918,60.90044675628845,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,37.79166794663501
11859,16,4552,747.2510984182777,1651.0333919156417,91.0134556321098,67.34042905841173,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,18,238.29639857533928
11860,17,6930,785.175468975469,880.9337662337663,99.03819494108416,91.63056411333892,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,20,217.9689352458753
11861,18,7212,860.4359400998336,1611.767332224071,110.41196246495632,85.38266259726299,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,21,118.5045236973782
11862,19,11425,908.208840262582,612.1635010940919,161.38948037634765,102.6631834813919,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,80.063735438919
11863,20,13359,932.1249345010854,1206.1987424208398,139.3373697071964,124.51965026674316,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,24,211.4568942133475
11864,21,35433,1027.3635029492282,321.4761662856659,255.05597314957964,189.20782397789264,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,82.06926553506291
11865,22,25387,1091.99956670737,1518.430771654784,347.5368114794869,111.6316292851201,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,72.45265567004567
11866,23,14258,1031.8251507925374,1764.646233693365,169.2555119440215,113.60285805288922,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,56.99232185642971
11867,24,12119,1051.0458783728031,576.6764584536678,129.82627736262788,121.54061312598238,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,30,59.99502195650393
11868,25,19044,1212.535706784289,1836.354809913884,202.89896161460857,121.33761879447204,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,120.87956201896824
11869,26,5152,1173.787849378882,647.7346661490683,93.32863143799818,78.2916239452702,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,33,28.71776304743302
11870,27,9077,1181.1084058609672,889.1876170540928,122.28794619042893,98.28557737902362,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,35,18.545743108690942
11871,28,5697,1268.2288923995086,366.25153589608567,102.28152304483103,74.14026214929153,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,37,64.78268578374012
11872,29,12631,1314.3751880294512,240.500910458396,139.0459431499934,118.32790799172352,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,60.43000301381292
11873,30,9197,1405.3126019354138,1850.227248015657,164.7996614710639,90.18806324049176,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,40,41.82522074649514
11874,31,12279,1466.795504519912,689.9233650948775,232.9358478008978,112.47737947844304,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,189.85031172872013
11875,32,8871,1518.0635779506256,309.0600834178785,156.04060351225695,82.95197791246123,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,24.102407695333
11876,33,10055,1531.753257086027,1046.45788165092,118.05342608460984,109.7330389978416,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,45,175.5956851930471
11877,34,22857,1649.1719823248895,794.1442009012557,237.54616233121524,152.75413588561878,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,60.667859637906936
11878,35,8560,1633.7960280373832,320.9008177570093,112.02640285745728,104.1137782350965,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,47,40.3825043447201
11879,36,9529,1656.0484835764507,504.29111134431736,121.89507691317762,102.40905866979112,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,48,27.72688317753136
11880,37,875,1718.048,1420.9017142857142,55.25874122337058,27.27508714590529,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,137.77965476217588
11881,38,23131,1821.4882192728371,1211.7294107474818,183.4984964411,163.35303297881464,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,52,76.81641007483361
11882,39,14260,1809.045021037868,1610.1490883590463,145.1284417022517,128.79274507623046,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,51,70.15280015807535
11883,40,2142,1826.690009337068,1452.4789915966387,140.93873710355143,33.29994811991273,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,89.14216981362453
11884,41,8720,1981.4496559633028,1345.587844036697,121.27065661115118,95.9750998481064,51,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,53,6.808714135145015
11885,1,101,6.297029702970297,36.9009900990099,35.5612081324452,5.476350821801501,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,17.358784840186843
11886,2,14391,68.92689875616705,447.228823570287,162.92233354602013,130.0948262589314,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,34.97489162199587
11887,3,13947,47.20032982003298,927.9374058937406,215.14931810196512,91.38288925719696,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,8.388128150801613
11888,4,4607,31.132841328413285,1355.0907314955502,108.67095380872738,55.88553886616618,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,1,112.25998442052808
11889,5,9416,82.99798215802889,1653.4723874256586,116.33955738210946,105.61108725288992,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,53.68917080483797
11890,6,45,34.55555555555556,2012.888888888889,11.38018017430623,5.442643052585603,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,51.30288921159345
11891,7,5238,237.42344406261927,1497.0481099656358,88.30108966396017,77.52815084287585,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,54.04379094260864
11892,8,111,219.13513513513516,104.10810810810813,20.8194769461028,8.357869440825853,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,81.1587054431189
11893,9,3265,276.59203675344565,118.54241960183768,93.63315307526804,51.06598461479621,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,88.22470333795476
11894,10,9847,309.19924850208184,1226.3392911546664,118.86425942392992,107.83162203338804,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,8,143.1252300167905
11895,11,53,271.811320754717,86.0377358490566,10.496222192089652,7.016903737675985,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,57.850565945279165
